param	expType	paramValue	species	type	conc	numTypes	growthRate
r	FALSE	1.6515374411375212	3	S-species	0.33394102019013927	9	2.262087
r	FALSE	1.6515374411375212	4	S-species	-7e-323	9	1.239161
r	FALSE	1.6515374411375212	5	S-species	0.1738333370029014	9	2
r	FALSE	1.6515374411375212	6	S-species	0.03952807969729209	9	1.613319
r	FALSE	1.6515374411375212	7	S-species	0.020787239583065577	9	1.436066
r	FALSE	1.6515374411375212	8	S-species	0.5224200049267588	9	2.535142
r	FALSE	1.6515374411375212	9	S-species	0.1732097537927048	9	2.132169
r	FALSE	1.6515374411375212	10	S-species	0.15985605256130678	9	2.028718
r	TRUE	1.6515374411375212	1	S-species	0.1288235399818246	5	2.589791
r	TRUE	1.6515374411375212	2	S-species	0	5	1.685576
r	TRUE	1.6515374411375212	3	S-species	0.03549225465361585	5	2.262087
r	TRUE	1.6515374411375212	4	S-species	0	5	1.239161
r	TRUE	1.6515374411375212	5	E-species	1.7084724453789022	5	2
r	TRUE	1.6515374411375212	6	S-species	0	5	1.613319
r	TRUE	1.6515374411375212	7	S-species	0	5	1.436066
r	TRUE	1.6515374411375212	8	S-species	0.11390498122860966	5	2.535142
r	TRUE	1.6515374411375212	9	S-species	0.01330677875704759	5	2.132169
r	TRUE	1.6515374411375212	10	S-species	9.4e-323	5	2.028718
r	FALSE	1.738460464320599	1	S-species	0.524554864396332	9	2.589791
r	FALSE	1.738460464320599	2	S-species	0.055328761505726944	9	1.685576
r	FALSE	1.738460464320599	3	S-species	0.33218048978812587	9	2.262087
r	FALSE	1.738460464320599	4	S-species	-5.4e-323	9	1.239161
r	FALSE	1.738460464320599	5	S-species	0.17333862565768438	9	2
r	FALSE	1.738460464320599	6	S-species	0.03791035950927801	9	1.613319
r	FALSE	1.738460464320599	7	S-species	0.02034830786322006	9	1.436066
r	FALSE	1.738460464320599	8	S-species	0.5258831733939565	9	2.535142
r	FALSE	1.738460464320599	9	S-species	0.1731280057182157	9	2.132169
r	FALSE	1.738460464320599	10	S-species	0.15732741216746055	9	2.028718
r	TRUE	1.738460464320599	1	S-species	0.13593607878257713	5	2.589791
r	TRUE	1.738460464320599	2	S-species	0	5	1.685576
r	TRUE	1.738460464320599	3	S-species	0.03531279758762418	5	2.262087
r	TRUE	1.738460464320599	4	S-species	0	5	1.239161
r	TRUE	1.738460464320599	5	E-species	1.6964201521555613	5	2
r	TRUE	1.738460464320599	6	S-species	0	5	1.613319
r	TRUE	1.738460464320599	7	S-species	0	5	1.436066
r	TRUE	1.738460464320599	8	S-species	0.11859301019076626	5	2.535142
r	TRUE	1.738460464320599	9	S-species	0.01373796128347117	5	2.132169
r	TRUE	1.738460464320599	10	S-species	-6e-323	5	2.028718
r	FALSE	1.8299583834588553	1	S-species	0.5317302589766515	9	2.589791
r	FALSE	1.8299583834588553	2	S-species	0.05185818624305824	9	1.685576
r	FALSE	1.8299583834588553	3	S-species	0.33027719488829305	9	2.262087
r	FALSE	1.8299583834588553	4	S-species	3e-323	9	1.239161
r	FALSE	1.8299583834588553	5	S-species	0.17281716292482452	9	2
r	FALSE	1.8299583834588553	6	S-species	0.03619241987856104	9	1.613319
r	FALSE	1.8299583834588553	7	S-species	0.01989800816374103	9	1.436066
r	FALSE	1.8299583834588553	8	S-species	0.5295684317888839	9	2.535142
r	FALSE	1.8299583834588553	9	S-species	0.1730417563437174	9	2.132169
r	FALSE	1.8299583834588553	10	S-species	0.1546165807922693	9	2.028718
r	TRUE	1.8299583834588553	1	S-species	0.14355665828582842	5	2.589791
r	TRUE	1.8299583834588553	2	S-species	0	5	1.685576
r	TRUE	1.8299583834588553	3	S-species	0.03504868850803762	5	2.262087
r	TRUE	1.8299583834588553	4	S-species	0	5	1.239161
r	TRUE	1.8299583834588553	5	E-species	1.6836411177192323	5	2
r	TRUE	1.8299583834588553	6	S-species	0	5	1.613319
r	TRUE	1.8299583834588553	7	S-species	0	5	1.436066
r	TRUE	1.8299583834588553	8	S-species	0.12356364285701374	5	2.535142
r	TRUE	1.8299583834588553	9	S-species	0.01418989262988804	5	2.132169
r	TRUE	1.8299583834588553	10	S-species	-1.04e-322	5	2.028718
r	FALSE	1.926271982549835	1	S-species	0.5394073801292244	9	2.589791
r	FALSE	1.926271982549835	2	S-species	0.04815162100662582	9	1.685576
r	FALSE	1.926271982549835	3	S-species	0.3282179971047083	9	2.262087
r	FALSE	1.926271982549835	4	S-species	3.5e-323	9	1.239161
r	FALSE	1.926271982549835	5	S-species	0.17226747776364038	9	2
r	FALSE	1.926271982549835	6	S-species	0.03436732960680758	9	1.613319
r	FALSE	1.926271982549835	7	S-species	0.01943709617804428	9	1.436066
r	FALSE	1.926271982549835	8	S-species	0.5334918648371582	9	2.535142
r	FALSE	1.926271982549835	9	S-species	0.17295074926857806	9	2.132169
r	FALSE	1.926271982549835	10	S-species	0.15170848410521293	9	2.028718
r	TRUE	1.926271982549835	1	S-species	0.15172609334380646	5	2.589791
r	TRUE	1.926271982549835	2	S-species	0	5	1.685576
r	TRUE	1.926271982549835	3	S-species	0.03468861638741421	5	2.262087
r	TRUE	1.926271982549835	4	S-species	0	5	1.239161
r	TRUE	1.926271982549835	5	E-species	1.6700853530458493	5	2
r	TRUE	1.926271982549835	6	S-species	0	5	1.613319
r	TRUE	1.926271982549835	7	S-species	0	5	1.436066
r	TRUE	1.926271982549835	8	S-species	0.12883632622847452	5	2.535142
r	TRUE	1.926271982549835	9	S-species	0.014663610994455565	5	2.132169
r	TRUE	1.926271982549835	10	S-species	3e-323	5	2.028718
r	FALSE	2.027654718433054	1	S-species	0.5476264637038601	9	2.589791
r	FALSE	2.027654718433054	2	S-species	0.04419071122201149	9	1.685576
r	FALSE	2.027654718433054	3	S-species	0.3259884310509668	9	2.262087
r	FALSE	2.027654718433054	4	S-species	0	9	1.239161
r	FALSE	2.027654718433054	5	S-species	0.17168801684810014	9	2
r	FALSE	2.027654718433054	6	S-species	0.03242761028829785	9	1.613319
r	FALSE	2.027654718433054	7	S-species	0.018966525251366856	9	1.436066
r	FALSE	2.027654718433054	8	S-species	0.5376708907012714	9	2.535142
r	FALSE	2.027654718433054	9	S-species	0.17285471276962994	9	2.132169
r	FALSE	2.027654718433054	10	S-species	0.14858663816449508	9	2.028718
r	TRUE	2.027654718433054	1	S-species	0.16048882562343908	5	2.589791
r	TRUE	2.027654718433054	2	S-species	0	5	1.685576
r	TRUE	2.027654718433054	3	S-species	0.03421999828031697	5	2.262087
r	TRUE	2.027654718433054	4	S-species	0	5	1.239161
r	TRUE	2.027654718433054	5	E-species	1.6556989224006557	5	2
r	TRUE	2.027654718433054	6	S-species	0	5	1.613319
r	TRUE	2.027654718433054	7	S-species	0	5	1.436066
r	TRUE	2.027654718433054	8	S-species	0.13443204394236252	5	2.535142
r	TRUE	2.027654718433054	9	S-species	0.015160209753225826	5	2.132169
r	TRUE	2.027654718433054	10	S-species	3e-323	5	2.028718
r	FALSE	2.1343733877816815	1	S-species	0.5564314118729025	9	2.589791
r	FALSE	2.1343733877816815	2	S-species	0.0399554730673734	9	1.685576
r	FALSE	2.1343733877816815	3	S-species	0.32357256259359274	9	2.262087
r	FALSE	2.1343733877816815	4	S-species	0	9	1.239161
r	FALSE	2.1343733877816815	5	S-species	0.17107713995642063	9	2
r	FALSE	2.1343733877816815	6	S-species	0.030365187439571676	9	1.613319
r	FALSE	2.1343733877816815	7	S-species	0.018487475230840912	9	1.436066
r	FALSE	2.1343733877816815	8	S-species	0.5421243850772242	9	2.535142
r	FALSE	2.1343733877816815	9	S-species	0.17275335883264836	9	2.132169
r	FALSE	2.1343733877816815	10	S-species	0.14523300592942584	9	2.028718
r	TRUE	2.1343733877816815	1	S-species	0.16989327120748077	5	2.589791
r	TRUE	2.1343733877816815	2	S-species	0	5	1.685576
r	TRUE	2.1343733877816815	3	S-species	0.033628841115270564	5	2.262087
r	TRUE	2.1343733877816815	4	S-species	0	5	1.239161
r	TRUE	2.1343733877816815	5	E-species	1.6404235953300583	5	2
r	TRUE	2.1343733877816815	6	S-species	0	5	1.613319
r	TRUE	2.1343733877816815	7	S-species	0	5	1.436066
r	TRUE	2.1343733877816815	8	S-species	0.14037345186299752	5	2.535142
r	TRUE	2.1343733877816815	9	S-species	0.015680840484192826	5	2.132169
r	TRUE	2.1343733877816815	10	S-species	0	5	2.028718
r	FALSE	2.2467088291990476	1	S-species	0.5658701595038993	9	2.589791
r	FALSE	2.2467088291990476	2	S-species	0.035424133614228456	9	1.685576
r	FALSE	2.2467088291990476	3	S-species	0.32095283158157784	9	2.262087
r	FALSE	2.2467088291990476	4	S-species	0	9	1.239161
r	FALSE	2.2467088291990476	5	S-species	0.17043311511346976	9	2
r	FALSE	2.2467088291990476	6	S-species	0.028171336862609773	9	1.613319
r	FALSE	2.2467088291990476	7	S-species	0.01800138496060862	9	1.436066
r	FALSE	2.2467088291990476	8	S-species	0.5468728177526809	9	2.535142
r	FALSE	2.2467088291990476	9	S-species	0.17264638211911557	9	2.132169
r	FALSE	2.2467088291990476	10	S-species	0.14162783849180954	9	2.028718
r	TRUE	2.2467088291990476	1	S-species	0.17999220334334912	5	2.589791
r	TRUE	2.2467088291990476	2	S-species	0	5	1.685576
r	TRUE	2.2467088291990476	3	S-species	0.03289958847571266	5	2.262087
r	TRUE	2.2467088291990476	4	S-species	0	5	1.239161
r	TRUE	2.2467088291990476	5	E-species	1.6241964653897147	5	2
r	TRUE	2.2467088291990476	6	S-species	0	5	1.613319
r	TRUE	2.2467088291990476	7	S-species	0	5	1.436066
r	TRUE	2.2467088291990476	8	S-species	0.1466850266382264	5	2.535142
r	TRUE	2.2467088291990476	9	S-species	0.01622671615299696	5	2.132169
r	TRUE	2.2467088291990476	10	S-species	0	5	2.028718
r	FALSE	2.3649566622676006	1	S-species	0.5759950790553142	9	2.589791
r	FALSE	2.3649566622676006	2	S-species	0.03057295434672115	9	1.685576
r	FALSE	2.3649566622676006	3	S-species	0.3181098773529128	9	2.262087
r	FALSE	2.3649566622676006	4	S-species	0	9	1.239161
r	FALSE	2.3649566622676006	5	S-species	0.16975411347408675	9	2
r	FALSE	2.3649566622676006	6	S-species	0.02583662575403667	9	1.613319
r	FALSE	2.3649566622676006	7	S-species	0.017509988849958656	9	1.436066
r	FALSE	2.3649566622676006	8	S-species	0.5519384029242336	9	2.535142
r	FALSE	2.3649566622676006	9	S-species	0.17253345886362526	9	2.132169
r	FALSE	2.3649566622676006	10	S-species	0.1377494993791109	9	2.028718
r	TRUE	2.3649566622676006	1	S-species	0.19084317402186105	5	2.589791
r	TRUE	2.3649566622676006	2	S-species	0	5	1.685576
r	TRUE	2.3649566622676006	3	S-species	0.03201495073473258	5	2.262087
r	TRUE	2.3649566622676006	4	S-species	0	5	1.239161
r	TRUE	2.3649566622676006	5	E-species	1.6069495322404888	5	2
r	TRUE	2.3649566622676006	6	S-species	0	5	1.613319
r	TRUE	2.3649566622676006	7	S-species	0	5	1.436066
r	TRUE	2.3649566622676006	8	S-species	0.1533932285344165	5	2.535142
r	TRUE	2.3649566622676006	9	S-species	0.01679911446850124	5	2.132169
r	TRUE	2.3649566622676006	10	S-species	0	5	2.028718
r	FALSE	2.4894280654951726	1	S-species	0.5868634281105545	9	2.589791
r	FALSE	2.4894280654951726	2	S-species	0.025376036294720405	9	1.685576
r	FALSE	2.4894280654951726	3	S-species	0.31502234513707106	9	2.262087
r	FALSE	2.4894280654951726	4	S-species	5e-323	9	1.239161
r	FALSE	2.4894280654951726	5	S-species	0.1690382039348026	9	2
r	FALSE	2.4894280654951726	6	S-species	0.023350848022125947	9	1.613319
r	FALSE	2.4894280654951726	7	S-species	0.017015357989485745	9	1.436066
r	FALSE	2.4894280654951726	8	S-species	0.557345264707407	9	2.535142
r	FALSE	2.4894280654951726	9	S-species	0.17241424569689467	9	2.132169
r	FALSE	2.4894280654951726	10	S-species	0.13357427010693795	9	2.028718
r	TRUE	2.4894280654951726	1	S-species	0.2025089784613783	5	2.589791
r	TRUE	2.4894280654951726	2	S-species	0	5	1.685576
r	TRUE	2.4894280654951726	3	S-species	0.030955716730257286	5	2.262087
r	TRUE	2.4894280654951726	4	S-species	0	5	1.239161
r	TRUE	2.4894280654951726	5	E-species	1.5886092433905583	5	2
r	TRUE	2.4894280654951726	6	S-species	0	5	1.613319
r	TRUE	2.4894280654951726	7	S-species	0	5	1.436066
r	TRUE	2.4894280654951726	8	S-species	0.16052668000095427	5	2.535142
r	TRUE	2.4894280654951726	9	S-species	0.017399381416851496	5	2.132169
r	TRUE	2.4894280654951726	10	S-species	0	5	2.028718
r	FALSE	2.6204505952057966	1	S-species	0.5985378441010454	9	2.589791
r	FALSE	2.6204505952057966	2	S-species	0.019805104829834382	9	1.685576
r	FALSE	2.6204505952057966	3	S-species	0.3116666712717111	9	2.262087
r	FALSE	2.6204505952057966	4	S-species	2e-323	9	1.239161
r	FALSE	2.6204505952057966	5	S-species	0.16828334746073764	9	2
r	FALSE	2.6204505952057966	6	S-species	0.02070295321738189	9	1.613319
r	FALSE	2.6204505952057966	7	S-species	0.016519946342101972	9	1.436066
r	FALSE	2.6204505952057966	8	S-species	0.5631196194233046	9	2.535142
r	FALSE	2.6204505952057966	9	S-species	0.17228837838891012	9	2.132169
r	FALSE	2.6204505952057966	10	S-species	0.12907613496497294	9	2.028718
r	TRUE	2.6204505952057966	1	S-species	0.21505816700848424	5	2.589791
r	TRUE	2.6204505952057966	2	S-species	0	5	1.685576
r	TRUE	2.6204505952057966	3	S-species	0.02970054496988117	5	2.262087
r	TRUE	2.6204505952057966	4	S-species	0	5	1.239161
r	TRUE	2.6204505952057966	5	E-species	1.5690959914709577	5	2
r	TRUE	2.6204505952057966	6	S-species	0	5	1.613319
r	TRUE	2.6204505952057966	7	S-species	0	5	1.436066
r	TRUE	2.6204505952057966	8	S-species	0.1681163615676358	5	2.535142
r	TRUE	2.6204505952057966	9	S-species	0.01802893498304118	5	2.132169
r	TRUE	2.6204505952057966	10	S-species	-1.5e-323	5	2.028718
r	FALSE	2.758369047530013	1	S-species	0.6110868912497631	9	2.589791
r	FALSE	2.758369047530013	2	S-species	0.013829271967825974	9	1.685576
r	FALSE	2.758369047530013	3	S-species	0.30801684493036974	9	2.262087
r	FALSE	2.758369047530013	4	S-species	0	9	1.239161
r	FALSE	2.758369047530013	5	S-species	0.16748739111361804	9	2
r	FALSE	2.758369047530013	6	S-species	0.01788096842060851	9	1.613319
r	FALSE	2.758369047530013	7	S-species	0.016026642592831795	9	1.436066
r	FALSE	2.758369047530013	8	S-species	0.5692899764117259	9	2.535142
r	FALSE	2.758369047530013	9	S-species	0.17215547050624366	9	2.132169
r	FALSE	2.758369047530013	10	S-species	0.12422654280701345	9	2.028718
r	TRUE	2.758369047530013	1	S-species	0.2285656094487344	5	2.589791
r	TRUE	2.758369047530013	2	S-species	0	5	1.685576
r	TRUE	2.758369047530013	3	S-species	0.028225732135677632	5	2.262087
r	TRUE	2.758369047530013	4	S-species	0	5	1.239161
r	TRUE	2.758369047530013	5	E-species	1.5483235624990939	5	2
r	TRUE	2.758369047530013	6	S-species	0	5	1.613319
r	TRUE	2.758369047530013	7	S-species	0	5	1.436066
r	TRUE	2.758369047530013	8	S-species	0.17619582684705531	5	2.535142
r	TRUE	2.758369047530013	9	S-species	0.01868926906943868	5	2.132169
r	TRUE	2.758369047530013	10	S-species	0	5	2.028718
r	FALSE	2.9035463657631335	1	S-species	0.6245856652973409	9	2.589791
r	FALSE	2.9035463657631335	2	S-species	0.007414773793895055	9	1.685576
r	FALSE	2.9035463657631335	3	S-species	0.3040441438135127	9	2.262087
r	FALSE	2.9035463657631335	4	S-species	0	9	1.239161
r	FALSE	2.9035463657631335	5	S-species	0.16664806176591093	9	2
r	FALSE	2.9035463657631335	6	S-species	0.014871912364017265	9	1.613319
r	FALSE	2.9035463657631335	7	S-species	0.015538828304235492	9	1.436066
r	FALSE	2.9035463657631335	8	S-species	0.5758873593039137	9	2.535142
r	FALSE	2.9035463657631335	9	S-species	0.17201511197703073	9	2.132169
r	FALSE	2.9035463657631335	10	S-species	0.11899414338014311	9	2.028718
r	TRUE	2.9035463657631335	1	S-species	0.24311311725532597	5	2.589791
r	TRUE	2.9035463657631335	2	S-species	0	5	1.685576
r	TRUE	2.9035463657631335	3	S-species	0.02650495641676636	5	2.262087
r	TRUE	2.9035463657631335	4	S-species	0	5	1.239161
r	TRUE	2.9035463657631335	5	E-species	1.526198530105908	5	2
r	TRUE	2.9035463657631335	6	S-species	0	5	1.613319
r	TRUE	2.9035463657631335	7	S-species	0	5	1.436066
r	TRUE	2.9035463657631335	8	S-species	0.18480143860081374	5	2.535142
r	TRUE	2.9035463657631335	9	S-species	0.01938195762118614	5	2.132169
r	TRUE	2.9035463657631335	10	S-species	0	5	2.028718
r	FALSE	3.0563645954791587	1	S-species	0.6391164621588267	9	2.589791
r	FALSE	3.0563645954791587	2	S-species	5.246803766180742e-4	9	1.685576
r	FALSE	3.0563645954791587	3	S-species	0.29971684098556695	9	2.262087
r	FALSE	3.0563645954791587	4	S-species	5e-323	9	1.239161
r	FALSE	3.0563645954791587	5	S-species	0.16576295948496705	9	2
r	FALSE	3.0563645954791587	6	S-species	0.011661700985382575	9	1.613319
r	FALSE	3.0563645954791587	7	S-species	0.015060443093614465	9	1.436066
r	FALSE	3.0563645954791587	8	S-species	0.5829455498906219	9	2.535142
r	FALSE	3.0563645954791587	9	S-species	0.17186686755648684	9	2.132169
r	FALSE	3.0563645954791587	10	S-species	0.11334449546791542	9	2.028718
r	TRUE	3.0563645954791587	1	S-species	0.25879012989519157	5	2.589791
r	TRUE	3.0563645954791587	2	S-species	0	5	1.685576
r	TRUE	3.0563645954791587	3	S-species	0.024508992928595957	5	2.262087
r	TRUE	3.0563645954791587	4	S-species	0	5	1.239161
r	TRUE	3.0563645954791587	5	E-species	1.502619590172333	5	2
r	TRUE	3.0563645954791587	6	S-species	0	5	1.613319
r	TRUE	3.0563645954791587	7	S-species	0	5	1.436066
r	TRUE	3.0563645954791587	8	S-species	0.19397262803502205	5	2.535142
r	TRUE	3.0563645954791587	9	S-species	0.02010865896885746	5	2.132169
r	TRUE	3.0563645954791587	10	S-species	0	5	2.028718
r	FALSE	3.21722588991387	1	S-species	0.6531850240346262	8	2.589791
r	FALSE	3.21722588991387	2	S-species	-1.5e-323	8	1.685576
r	FALSE	3.21722588991387	3	S-species	0.2938374012638274	8	2.262087
r	FALSE	3.21722588991387	4	S-species	-5e-324	8	1.239161
r	FALSE	3.21722588991387	5	S-species	0.1641270534290295	8	2
r	FALSE	3.21722588991387	6	S-species	0.007949341257100133	8	1.613319
r	FALSE	3.21722588991387	7	S-species	0.01436528311472516	8	1.436066
r	FALSE	3.21722588991387	8	S-species	0.5888746451741682	8	2.535142
r	FALSE	3.21722588991387	9	S-species	0.1710694612192121	8	2.132169
r	FALSE	3.21722588991387	10	S-species	0.1065917905073115	8	2.028718
r	TRUE	3.21722588991387	1	S-species	0.27569447196733515	5	2.589791
r	TRUE	3.21722588991387	2	S-species	0	5	1.685576
r	TRUE	3.21722588991387	3	S-species	0.022205398180017835	5	2.262087
r	TRUE	3.21722588991387	4	S-species	0	5	1.239161
r	TRUE	3.21722588991387	5	E-species	1.4774768297340826	5	2
r	TRUE	3.21722588991387	6	S-species	0	5	1.613319
r	TRUE	3.21722588991387	7	S-species	0	5	1.436066
r	TRUE	3.21722588991387	8	S-species	0.20375217971929918	5	2.535142
r	TRUE	3.21722588991387	9	S-species	0.02087112039926553	5	2.132169
r	TRUE	3.21722588991387	10	S-species	0	5	2.028718
r	FALSE	3.3865535682628196	1	S-species	0.6682151044251244	8	2.589791
r	FALSE	3.3865535682628196	2	S-species	2.5e-323	8	1.685576
r	FALSE	3.3865535682628196	3	S-species	0.2873532211915745	8	2.262087
r	FALSE	3.3865535682628196	4	S-species	-2e-323	8	1.239161
r	FALSE	3.3865535682628196	5	S-species	0.16232943518010176	8	2
r	FALSE	3.3865535682628196	6	S-species	0.003959846688913137	8	1.613319
r	FALSE	3.3865535682628196	7	S-species	0.013650609292215881	8	1.436066
r	FALSE	3.3865535682628196	8	S-species	0.5950833691441088	8	2.535142
r	FALSE	3.3865535682628196	9	S-species	0.17016253641752588	8	2.132169
r	FALSE	3.3865535682628196	10	S-species	0.09924587766043569	8	2.028718
r	TRUE	3.3865535682628196	1	S-species	0.2939331886738602	5	2.589791
r	TRUE	3.3865535682628196	2	S-species	0	5	1.685576
r	TRUE	3.3865535682628196	3	S-species	0.0195581602191473	5	2.262087
r	TRUE	3.3865535682628196	4	S-species	0	5	1.239161
r	TRUE	3.3865535682628196	5	E-species	1.4506509233645324	5	2
r	TRUE	3.3865535682628196	6	S-species	0	5	1.613319
r	TRUE	3.3865535682628196	7	S-species	0	5	1.436066
r	TRUE	3.3865535682628196	8	S-species	0.21418654477661997	5	2.535142
r	TRUE	3.3865535682628196	9	S-species	0.02167118296583977	5	2.132169
r	TRUE	3.3865535682628196	10	S-species	0	5	2.028718
r	FALSE	3.56479322967921	1	S-species	0.6843494361645112	7	2.589791
r	FALSE	3.56479322967921	2	S-species	1.5e-323	7	1.685576
r	FALSE	3.56479322967921	3	S-species	0.2802498252395838	7	2.262087
r	FALSE	3.56479322967921	4	S-species	-5e-324	7	1.239161
r	FALSE	3.56479322967921	5	S-species	0.16038342483755752	7	2
r	FALSE	3.56479322967921	6	S-species	1.067e-321	7	1.613319
r	FALSE	3.56479322967921	7	S-species	0.01292722845586306	7	1.436066
r	FALSE	3.56479322967921	8	S-species	0.6016525118257141	7	2.535142
r	FALSE	3.56479322967921	9	S-species	0.169160379757088	7	2.132169
r	FALSE	3.56479322967921	10	S-species	0.09127719371968257	7	2.028718
r	TRUE	3.56479322967921	1	S-species	0.3136234679277768	5	2.589791
r	TRUE	3.56479322967921	2	S-species	0	5	1.685576
r	TRUE	3.56479322967921	3	S-species	0.016527310723273816	5	2.262087
r	TRUE	3.56479322967921	4	S-species	0	5	1.239161
r	TRUE	3.56479322967921	5	E-species	1.4220122495268206	5	2
r	TRUE	3.56479322967921	6	S-species	0	5	1.613319
r	TRUE	3.56479322967921	7	S-species	0	5	1.436066
r	TRUE	3.56479322967921	8	S-species	0.2253261852715755	5	2.535142
r	TRUE	3.56479322967921	9	S-species	0.022510786550553125	5	2.132169
r	TRUE	3.56479322967921	10	S-species	-1e-323	5	2.028718
r	FALSE	3.7524139259032463	1	S-species	0.7007348759466302	7	2.589791
r	FALSE	3.7524139259032463	2	S-species	0	7	1.685576
r	FALSE	3.7524139259032463	3	S-species	0.2717822286279378	7	2.262087
r	FALSE	3.7524139259032463	4	S-species	0	7	1.239161
r	FALSE	3.7524139259032463	5	S-species	0.15785986566717244	7	2
r	FALSE	3.7524139259032463	6	S-species	0	7	1.613319
r	FALSE	3.7524139259032463	7	S-species	0.012059485961948023	7	1.436066
r	FALSE	3.7524139259032463	8	S-species	0.6076409800655893	7	2.535142
r	FALSE	3.7524139259032463	9	S-species	0.1676740309324513	7	2.132169
r	FALSE	3.7524139259032463	10	S-species	0.08224853279827085	7	2.028718
r	TRUE	3.7524139259032463	1	S-species	0.334893658291608	5	2.589791
r	TRUE	3.7524139259032463	2	S-species	0	5	1.685576
r	TRUE	3.7524139259032463	3	S-species	0.013068494892864178	5	2.262087
r	TRUE	3.7524139259032463	4	S-species	0	5	1.239161
r	TRUE	3.7524139259032463	5	E-species	1.3914199185907823	5	2
r	TRUE	3.7524139259032463	6	S-species	0	5	1.613319
r	TRUE	3.7524139259032463	7	S-species	0	5	1.436066
r	TRUE	3.7524139259032463	8	S-species	0.23722595303477564	5	2.535142
r	TRUE	3.7524139259032463	9	S-species	0.02339197518996991	5	2.132169
r	TRUE	3.7524139259032463	10	S-species	-1.5e-323	5	2.028718
r	FALSE	3.9499093956088176	1	S-species	0.7184345799882521	7	2.589791
r	FALSE	3.9499093956088176	2	S-species	0	7	1.685576
r	FALSE	3.9499093956088176	3	S-species	0.26258199688147776	7	2.262087
r	FALSE	3.9499093956088176	4	S-species	-2e-323	7	1.239161
r	FALSE	3.9499093956088176	5	S-species	0.15516885191920032	7	2
r	FALSE	3.9499093956088176	6	S-species	-4.4e-323	7	1.613319
r	FALSE	3.9499093956088176	7	S-species	0.011191073865331563	7	1.436066
r	FALSE	3.9499093956088176	8	S-species	0.6140579866702601	7	2.535142
r	FALSE	3.9499093956088176	9	S-species	0.16607987718860545	7	2.132169
r	FALSE	3.9499093956088176	10	S-species	0.07248563348687251	7	2.028718
r	TRUE	3.9499093956088176	1	S-species	0.35788439292633023	5	2.589791
r	TRUE	3.9499093956088176	2	S-species	0	5	1.685576
r	TRUE	3.9499093956088176	3	S-species	0.009132494560752632	5	2.262087
r	TRUE	3.9499093956088176	4	S-species	0	5	1.239161
r	TRUE	3.9499093956088176	5	E-species	1.3587207033298514	5	2
r	TRUE	3.9499093956088176	6	S-species	0	5	1.613319
r	TRUE	3.9499093956088176	7	S-species	0	5	1.436066
r	TRUE	3.9499093956088176	8	S-species	0.24994550650445196	5	2.535142
r	TRUE	3.9499093956088176	9	S-species	0.02431690267861373	5	2.132169
r	TRUE	3.9499093956088176	10	S-species	-1e-323	5	2.028718
r	FALSE	4.157799363715797	1	S-species	0.7375685431678751	7	2.589791
r	FALSE	4.157799363715797	2	S-species	-1e-323	7	1.685576
r	FALSE	4.157799363715797	3	S-species	0.25257811052047296	7	2.262087
r	FALSE	4.157799363715797	4	S-species	5e-324	7	1.239161
r	FALSE	4.157799363715797	5	S-species	0.15229779072033933	7	2
r	FALSE	4.157799363715797	6	S-species	0	7	1.613319
r	FALSE	4.157799363715797	7	S-species	0.010327286585755572	7	1.436066
r	FALSE	4.157799363715797	8	S-species	0.6209386419624744	7	2.535142
r	FALSE	4.157799363715797	9	S-species	0.16436895352639516	7	2.132169
r	FALSE	4.157799363715797	10	S-species	0.06192067351668739	7	2.028718
r	TRUE	4.157799363715797	1	S-species	0.3827498308215475	5	2.589791
r	TRUE	4.157799363715797	2	S-species	0	5	1.685576
r	TRUE	4.157799363715797	3	S-species	0.00466469943023085	5	2.262087
r	TRUE	4.157799363715797	4	S-species	0	5	1.239161
r	TRUE	4.157799363715797	5	E-species	1.3237478617383327	5	2
r	TRUE	4.157799363715797	6	S-species	0	5	1.613319
r	TRUE	4.157799363715797	7	S-species	0	5	1.436066
r	TRUE	4.157799363715797	8	S-species	0.2635497695463713	5	2.535142
r	TRUE	4.157799363715797	9	S-species	0.02528783846351774	5	2.132169
r	TRUE	4.157799363715797	10	S-species	-1e-323	5	2.028718
r	FALSE	4.376630909087199	1	S-species	0.7582687678353077	7	2.589791
r	FALSE	4.376630909087199	2	S-species	1.5e-323	7	1.685576
r	FALSE	4.376630909087199	3	S-species	0.2416921569400594	7	2.262087
r	FALSE	4.376630909087199	4	S-species	2e-323	7	1.239161
r	FALSE	4.376630909087199	5	S-species	0.1492330157374721	7	2
r	FALSE	4.376630909087199	6	S-species	0	7	1.613319
r	FALSE	4.376630909087199	7	S-species	0.0094743232345165709	7	1.436066
r	FALSE	4.376630909087199	8	S-species	0.6283212893167464	7	2.535142
r	FALSE	4.376630909087199	9	S-species	0.16253145836873822	7	2.132169
r	FALSE	4.376630909087199	10	S-species	0.050478988567159516	7	2.028718
r	TRUE	4.376630909087199	1	S-species	0.40965902778639485	4	2.589791
r	TRUE	4.376630909087199	2	S-species	0	4	1.685576
r	TRUE	4.376630909087199	3	S-species	-8.15e-322	4	2.262087
r	TRUE	4.376630909087199	4	S-species	0	4	1.239161
r	TRUE	4.376630909087199	5	E-species	1.2859243617352032	4	2
r	TRUE	4.376630909087199	6	S-species	0	4	1.613319
r	TRUE	4.376630909087199	7	S-species	0	4	1.436066
